campagne,date,jour,variable,groupe,valeur,date_year,date_month,date_week,jour_year,jour_month,jour_week
2022-2023,2023-02-02,1970-01-01 00:00:00.000000108,DOSES(J07E1),65 ans et plus,1226,2023,2,5,1970,1,1
2022-2023,2023-02-02,1970-01-01 00:00:00.000000108,ACTE(VGP),moins de 65 ans,637,2023,2,5,1970,1,1
2022-2023,2023-02-02,1970-01-01 00:00:00.000000108,DOSES(J07E1),moins de 65 ans,996,2023,2,5,1970,1,1
2022-2023,2023-02-03,1970-01-01 00:00:00.000000109,ACTE(VGP),65 ans et plus,659,2023,2,5,1970,1,1
2022-2023,2023-02-03,1970-01-01 00:00:00.000000109,DOSES(J07E1),65 ans et plus,765,2023,2,5,1970,1,1
2022-2023,2023-02-03,1970-01-01 00:00:00.000000109,ACTE(VGP),moins de 65 ans,620,2023,2,5,1970,1,1
2022-2023,2023-02-03,1970-01-01 00:00:00.000000109,DOSES(J07E1),moins de 65 ans,1007,2023,2,5,1970,1,1
2022-2023,2023-02-04,1970-01-01 00:00:00.000000110,ACTE(VGP),65 ans et plus,252,2023,2,5,1970,1,1
2022-2023,2023-02-04,1970-01-01 00:00:00.000000110,DOSES(J07E1),65 ans et plus,461,2023,2,5,1970,1,1
2022-2023,2023-02-04,1970-01-01 00:00:00.000000110,ACTE(VGP),moins de 65 ans,297,2023,2,5,1970,1,1
2022-2023,2023-02-04,1970-01-01 00:00:00.000000110,DOSES(J07E1),moins de 65 ans,498,2023,2,5,1970,1,1
2022-2023,2023-02-05,1970-01-01 00:00:00.000000111,ACTE(VGP),65 ans et plus,14,2023,2,5,1970,1,1
2022-2023,2023-02-05,1970-01-01 00:00:00.000000111,DOSES(J07E1),65 ans et plus,31,2023,2,5,1970,1,1
2022-2023,2023-02-05,1970-01-01 00:00:00.000000111,ACTE(VGP),moins de 65 ans,21,2023,2,5,1970,1,1
2022-2023,2023-02-05,1970-01-01 00:00:00.000000111,DOSES(J07E1),moins de 65 ans,24,2023,2,5,1970,1,1
2022-2023,2023-02-06,1970-01-01 00:00:00.000000112,ACTE(VGP),65 ans et plus,508,2023,2,6,1970,1,1
2022-2023,2023-02-06,1970-01-01 00:00:00.000000112,DOSES(J07E1),65 ans et plus,423,2023,2,6,1970,1,1
2022-2023,2023-02-06,1970-01-01 00:00:00.000000112,ACTE(VGP),moins de 65 ans,521,2023,2,6,1970,1,1
2022-2023,2023-02-06,1970-01-01 00:00:00.000000112,DOSES(J07E1),moins de 65 ans,798,2023,2,6,1970,1,1
2022-2023,2023-02-07,1970-01-01 00:00:00.000000113,ACTE(VGP),65 ans et plus,505,2023,2,6,1970,1,1
2022-2023,2023-02-07,1970-01-01 00:00:00.000000113,DOSES(J07E1),65 ans et plus,566,2023,2,6,1970,1,1
2022-2023,2023-02-07,1970-01-01 00:00:00.000000113,ACTE(VGP),moins de 65 ans,483,2023,2,6,1970,1,1
2022-2023,2023-02-07,1970-01-01 00:00:00.000000113,DOSES(J07E1),moins de 65 ans,787,2023,2,6,1970,1,1
2022-2023,2023-02-08,1970-01-01 00:00:00.000000114,ACTE(VGP),65 ans et plus,450,2023,2,6,1970,1,1
2022-2023,2023-02-08,1970-01-01 00:00:00.000000114,DOSES(J07E1),65 ans et plus,485,2023,2,6,1970,1,1
2022-2023,2023-02-08,1970-01-01 00:00:00.000000114,ACTE(VGP),moins de 65 ans,437,2023,2,6,1970,1,1
2022-2023,2023-02-08,1970-01-01 00:00:00.000000114,DOSES(J07E1),moins de 65 ans,689,2023,2,6,1970,1,1
2022-2023,2023-02-09,1970-01-01 00:00:00.000000115,ACTE(VGP),65 ans et plus,575,2023,2,6,1970,1,1
2022-2023,2023-02-09,1970-01-01 00:00:00.000000115,DOSES(J07E1),65 ans et plus,504,2023,2,6,1970,1,1
2022-2023,2023-02-09,1970-01-01 00:00:00.000000115,ACTE(VGP),moins de 65 ans,535,2023,2,6,1970,1,1
2022-2023,2023-02-09,1970-01-01 00:00:00.000000115,DOSES(J07E1),moins de 65 ans,817,2023,2,6,1970,1,1
2022-2023,2023-02-10,1970-01-01 00:00:00.000000116,ACTE(VGP),65 ans et plus,563,2023,2,6,1970,1,1
2022-2023,2023-02-10,1970-01-01 00:00:00.000000116,DOSES(J07E1),65 ans et plus,562,2023,2,6,1970,1,1
2022-2023,2023-02-10,1970-01-01 00:00:00.000000116,ACTE(VGP),moins de 65 ans,506,2023,2,6,1970,1,1
2022-2023,2023-02-10,1970-01-01 00:00:00.000000116,DOSES(J07E1),moins de 65 ans,728,2023,2,6,1970,1,1
2022-2023,2023-02-11,1970-01-01 00:00:00.000000117,ACTE(VGP),65 ans et plus,277,2023,2,6,1970,1,1
2022-2023,2023-02-11,1970-01-01 00:00:00.000000117,DOSES(J07E1),65 ans et plus,310,2023,2,6,1970,1,1
2022-2023,2023-02-11,1970-01-01 00:00:00.000000117,ACTE(VGP),moins de 65 ans,284,2023,2,6,1970,1,1
2022-2023,2023-02-11,1970-01-01 00:00:00.000000117,DOSES(J07E1),moins de 65 ans,445,2023,2,6,1970,1,1
2022-2023,2023-02-12,1970-01-01 00:00:00.000000118,ACTE(VGP),65 ans et plus,17,2023,2,6,1970,1,1
2022-2023,2023-02-12,1970-01-01 00:00:00.000000118,DOSES(J07E1),65 ans et plus,2,2023,2,6,1970,1,1
2022-2023,2023-02-12,1970-01-01 00:00:00.000000118,ACTE(VGP),moins de 65 ans,8,2023,2,6,1970,1,1
2022-2023,2023-02-12,1970-01-01 00:00:00.000000118,DOSES(J07E1),moins de 65 ans,8,2023,2,6,1970,1,1
2022-2023,2023-02-13,1970-01-01 00:00:00.000000119,ACTE(VGP),65 ans et plus,484,2023,2,7,1970,1,1
2022-2023,2023-02-13,1970-01-01 00:00:00.000000119,DOSES(J07E1),65 ans et plus,377,2023,2,7,1970,1,1
2022-2023,2023-02-13,1970-01-01 00:00:00.000000119,ACTE(VGP),moins de 65 ans,467,2023,2,7,1970,1,1
2022-2023,2023-02-13,1970-01-01 00:00:00.000000119,DOSES(J07E1),moins de 65 ans,578,2023,2,7,1970,1,1
2022-2023,2023-02-14,1970-01-01 00:00:00.000000120,ACTE(VGP),65 ans et plus,412,2023,2,7,1970,1,1
2022-2023,2023-02-14,1970-01-01 00:00:00.000000120,DOSES(J07E1),65 ans et plus,314,2023,2,7,1970,1,1
2022-2023,2023-02-14,1970-01-01 00:00:00.000000120,ACTE(VGP),moins de 65 ans,382,2023,2,7,1970,1,1
2022-2023,2023-02-14,1970-01-01 00:00:00.000000120,DOSES(J07E1),moins de 65 ans,532,2023,2,7,1970,1,1
2022-2023,2023-02-15,1970-01-01 00:00:00.000000121,ACTE(VGP),65 ans et plus,444,2023,2,7,1970,1,1
2022-2023,2023-02-15,1970-01-01 00:00:00.000000121,DOSES(J07E1),65 ans et plus,225,2023,2,7,1970,1,1
2022-2023,2023-02-15,1970-01-01 00:00:00.000000121,ACTE(VGP),moins de 65 ans,398,2023,2,7,1970,1,1
2022-2023,2023-02-15,1970-01-01 00:00:00.000000121,DOSES(J07E1),moins de 65 ans,510,2023,2,7,1970,1,1
2022-2023,2023-02-16,1970-01-01 00:00:00.000000122,ACTE(VGP),65 ans et plus,383,2023,2,7,1970,1,1
2022-2023,2023-02-16,1970-01-01 00:00:00.000000122,DOSES(J07E1),65 ans et plus,300,2023,2,7,1970,1,1
2022-2023,2023-02-16,1970-01-01 00:00:00.000000122,ACTE(VGP),moins de 65 ans,320,2023,2,7,1970,1,1
2022-2023,2023-02-16,1970-01-01 00:00:00.000000122,DOSES(J07E1),moins de 65 ans,561,2023,2,7,1970,1,1
2022-2023,2023-02-17,1970-01-01 00:00:00.000000123,ACTE(VGP),65 ans et plus,287,2023,2,7,1970,1,1
2022-2023,2023-02-17,1970-01-01 00:00:00.000000123,DOSES(J07E1),65 ans et plus,412,2023,2,7,1970,1,1
2022-2023,2023-02-17,1970-01-01 00:00:00.000000123,ACTE(VGP),moins de 65 ans,361,2023,2,7,1970,1,1
2022-2023,2023-02-17,1970-01-01 00:00:00.000000123,DOSES(J07E1),moins de 65 ans,517,2023,2,7,1970,1,1
2022-2023,2023-02-18,1970-01-01 00:00:00.000000124,ACTE(VGP),65 ans et plus,221,2023,2,7,1970,1,1
2022-2023,2023-02-18,1970-01-01 00:00:00.000000124,DOSES(J07E1),65 ans et plus,190,2023,2,7,1970,1,1
2022-2023,2023-02-18,1970-01-01 00:00:00.000000124,ACTE(VGP),moins de 65 ans,203,2023,2,7,1970,1,1
2022-2023,2023-02-18,1970-01-01 00:00:00.000000124,DOSES(J07E1),moins de 65 ans,305,2023,2,7,1970,1,1
2022-2023,2023-02-19,1970-01-01 00:00:00.000000125,ACTE(VGP),65 ans et plus,26,2023,2,7,1970,1,1
2022-2023,2023-02-19,1970-01-01 00:00:00.000000125,DOSES(J07E1),65 ans et plus,23,2023,2,7,1970,1,1
2022-2023,2023-02-19,1970-01-01 00:00:00.000000125,ACTE(VGP),moins de 65 ans,18,2023,2,7,1970,1,1
2022-2023,2023-02-19,1970-01-01 00:00:00.000000125,DOSES(J07E1),moins de 65 ans,16,2023,2,7,1970,1,1
2022-2023,2023-02-20,1970-01-01 00:00:00.000000126,ACTE(VGP),65 ans et plus,418,2023,2,8,1970,1,1
2022-2023,2023-02-20,1970-01-01 00:00:00.000000126,DOSES(J07E1),65 ans et plus,234,2023,2,8,1970,1,1
2022-2023,2023-02-20,1970-01-01 00:00:00.000000126,ACTE(VGP),moins de 65 ans,307,2023,2,8,1970,1,1
2022-2023,2023-02-20,1970-01-01 00:00:00.000000126,DOSES(J07E1),moins de 65 ans,363,2023,2,8,1970,1,1
2022-2023,2023-02-21,1970-01-01 00:00:00.000000127,ACTE(VGP),65 ans et plus,321,2023,2,8,1970,1,1
2022-2023,2023-02-21,1970-01-01 00:00:00.000000127,DOSES(J07E1),65 ans et plus,207,2023,2,8,1970,1,1
2022-2023,2023-02-21,1970-01-01 00:00:00.000000127,ACTE(VGP),moins de 65 ans,323,2023,2,8,1970,1,1
2022-2023,2023-02-21,1970-01-01 00:00:00.000000127,DOSES(J07E1),moins de 65 ans,392,2023,2,8,1970,1,1
2022-2023,2023-02-22,1970-01-01 00:00:00.000000128,ACTE(VGP),65 ans et plus,301,2023,2,8,1970,1,1
2022-2023,2023-02-22,1970-01-01 00:00:00.000000128,DOSES(J07E1),65 ans et plus,329,2023,2,8,1970,1,1
2022-2023,2023-02-22,1970-01-01 00:00:00.000000128,ACTE(VGP),moins de 65 ans,314,2023,2,8,1970,1,1
2022-2023,2023-02-22,1970-01-01 00:00:00.000000128,DOSES(J07E1),moins de 65 ans,416,2023,2,8,1970,1,1
2022-2023,2023-02-23,1970-01-01 00:00:00.000000129,ACTE(VGP),65 ans et plus,367,2023,2,8,1970,1,1
2022-2023,2023-02-23,1970-01-01 00:00:00.000000129,DOSES(J07E1),65 ans et plus,290,2023,2,8,1970,1,1
2022-2023,2023-02-23,1970-01-01 00:00:00.000000129,ACTE(VGP),moins de 65 ans,330,2023,2,8,1970,1,1
2022-2023,2023-02-23,1970-01-01 00:00:00.000000129,DOSES(J07E1),moins de 65 ans,500,2023,2,8,1970,1,1
2022-2023,2023-02-24,1970-01-01 00:00:00.000000130,ACTE(VGP),65 ans et plus,270,2023,2,8,1970,1,1
2022-2023,2023-02-24,1970-01-01 00:00:00.000000130,DOSES(J07E1),65 ans et plus,403,2023,2,8,1970,1,1
2022-2023,2023-02-24,1970-01-01 00:00:00.000000130,ACTE(VGP),moins de 65 ans,292,2023,2,8,1970,1,1
2022-2023,2023-02-24,1970-01-01 00:00:00.000000130,DOSES(J07E1),moins de 65 ans,411,2023,2,8,1970,1,1
2022-2023,2023-02-25,1970-01-01 00:00:00.000000131,ACTE(VGP),65 ans et plus,145,2023,2,8,1970,1,1
2022-2023,2023-02-25,1970-01-01 00:00:00.000000131,DOSES(J07E1),65 ans et plus,131,2023,2,8,1970,1,1
2022-2023,2023-02-25,1970-01-01 00:00:00.000000131,ACTE(VGP),moins de 65 ans,175,2023,2,8,1970,1,1
2022-2023,2023-02-25,1970-01-01 00:00:00.000000131,DOSES(J07E1),moins de 65 ans,273,2023,2,8,1970,1,1
2022-2023,2023-02-26,1970-01-01 00:00:00.000000132,ACTE(VGP),65 ans et plus,7,2023,2,8,1970,1,1
2022-2023,2023-02-26,1970-01-01 00:00:00.000000132,DOSES(J07E1),65 ans et plus,9,2023,2,8,1970,1,1
2022-2023,2023-02-26,1970-01-01 00:00:00.000000132,ACTE(VGP),moins de 65 ans,15,2023,2,8,1970,1,1
2022-2023,2023-02-26,1970-01-01 00:00:00.000000132,DOSES(J07E1),moins de 65 ans,28,2023,2,8,1970,1,1
2022-2023,2023-02-27,1970-01-01 00:00:00.000000133,ACTE(VGP),65 ans et plus,344,2023,2,9,1970,1,1
2022-2023,2023-02-27,1970-01-01 00:00:00.000000133,DOSES(J07E1),65 ans et plus,259,2023,2,9,1970,1,1
2022-2023,2023-02-27,1970-01-01 00:00:00.000000133,ACTE(VGP),moins de 65 ans,291,2023,2,9,1970,1,1
2022-2023,2023-02-27,1970-01-01 00:00:00.000000133,DOSES(J07E1),moins de 65 ans,409,2023,2,9,1970,1,1
2022-2023,2023-02-28,1970-01-01 00:00:00.000000134,ACTE(VGP),65 ans et plus,361,2023,2,9,1970,1,1
2022-2023,2023-02-28,1970-01-01 00:00:00.000000134,DOSES(J07E1),65 ans et plus,354,2023,2,9,1970,1,1
2022-2023,2023-02-28,1970-01-01 00:00:00.000000134,ACTE(VGP),moins de 65 ans,329,2023,2,9,1970,1,1
2022-2023,2023-02-28,1970-01-01 00:00:00.000000134,DOSES(J07E1),moins de 65 ans,411,2023,2,9,1970,1,1
2023-2024,2023-10-17,1970-01-01 00:00:00.000000001,ACTE(VGP),65 ans et plus,165358,2023,10,42,1970,1,1
2023-2024,2023-10-17,1970-01-01 00:00:00.000000001,DOSES(J07E1),65 ans et plus,460513,2023,10,42,1970,1,1
2023-2024,2023-10-17,1970-01-01 00:00:00.000000001,ACTE(VGP),moins de 65 ans,45120,2023,10,42,1970,1,1
2023-2024,2023-10-17,1970-01-01 00:00:00.000000001,DOSES(J07E1),moins de 65 ans,109899,2023,10,42,1970,1,1
2023-2024,2023-10-18,1970-01-01 00:00:00.000000002,ACTE(VGP),65 ans et plus,120833,2023,10,42,1970,1,1
2023-2024,2023-10-18,1970-01-01 00:00:00.000000002,DOSES(J07E1),65 ans et plus,315498,2023,10,42,1970,1,1
2023-2024,2023-10-18,1970-01-01 00:00:00.000000002,ACTE(VGP),moins de 65 ans,33324,2023,10,42,1970,1,1
2023-2024,2023-10-18,1970-01-01 00:00:00.000000002,DOSES(J07E1),moins de 65 ans,77909,2023,10,42,1970,1,1
2023-2024,2023-10-19,1970-01-01 00:00:00.000000003,ACTE(VGP),65 ans et plus,126152,2023,10,42,1970,1,1
2023-2024,2023-10-19,1970-01-01 00:00:00.000000003,DOSES(J07E1),65 ans et plus,300589,2023,10,42,1970,1,1
2023-2024,2023-10-19,1970-01-01 00:00:00.000000003,ACTE(VGP),moins de 65 ans,32594,2023,10,42,1970,1,1
2023-2024,2023-10-19,1970-01-01 00:00:00.000000003,DOSES(J07E1),moins de 65 ans,70954,2023,10,42,1970,1,1
2023-2024,2023-10-20,1970-01-01 00:00:00.000000004,ACTE(VGP),65 ans et plus,112963,2023,10,42,1970,1,1
2023-2024,2023-10-20,1970-01-01 00:00:00.000000004,DOSES(J07E1),65 ans et plus,255531,2023,10,42,1970,1,1
2023-2024,2023-10-20,1970-01-01 00:00:00.000000004,ACTE(VGP),moins de 65 ans,34831,2023,10,42,1970,1,1
2023-2024,2023-10-20,1970-01-01 00:00:00.000000004,DOSES(J07E1),moins de 65 ans,70718,2023,10,42,1970,1,1
2023-2024,2023-10-21,1970-01-01 00:00:00.000000005,ACTE(VGP),65 ans et plus,32658,2023,10,42,1970,1,1
2023-2024,2023-10-21,1970-01-01 00:00:00.000000005,DOSES(J07E1),65 ans et plus,103700,2023,10,42,1970,1,1
2023-2024,2023-10-21,1970-01-01 00:00:00.000000005,ACTE(VGP),moins de 65 ans,18330,2023,10,42,1970,1,1
2023-2024,2023-10-21,1970-01-01 00:00:00.000000005,DOSES(J07E1),moins de 65 ans,40878,2023,10,42,1970,1,1
2023-2024,2023-10-22,1970-01-01 00:00:00.000000006,ACTE(VGP),65 ans et plus,265,2023,10,42,1970,1,1
2023-2024,2023-10-22,1970-01-01 00:00:00.000000006,DOSES(J07E1),65 ans et plus,1493,2023,10,42,1970,1,1
2023-2024,2023-10-22,1970-01-01 00:00:00.000000006,ACTE(VGP),moins de 65 ans,212,2023,10,42,1970,1,1
2023-2024,2023-10-22,1970-01-01 00:00:00.000000006,DOSES(J07E1),moins de 65 ans,435,2023,10,42,1970,1,1
2023-2024,2023-10-23,1970-01-01 00:00:00.000000007,ACTE(VGP),65 ans et plus,97705,2023,10,43,1970,1,1
2023-2024,2023-10-23,1970-01-01 00:00:00.000000007,DOSES(J07E1),65 ans et plus,218232,2023,10,43,1970,1,1
2023-2024,2023-10-23,1970-01-01 00:00:00.000000007,ACTE(VGP),moins de 65 ans,27917,2023,10,43,1970,1,1
2023-2024,2023-10-23,1970-01-01 00:00:00.000000007,DOSES(J07E1),moins de 65 ans,59534,2023,10,43,1970,1,1
2023-2024,2023-10-24,1970-01-01 00:00:00.000000008,ACTE(VGP),65 ans et plus,119787,2023,10,43,1970,1,1
2023-2024,2023-10-24,1970-01-01 00:00:00.000000008,DOSES(J07E1),65 ans et plus,252434,2023,10,43,1970,1,1
2023-2024,2023-10-24,1970-01-01 00:00:00.000000008,ACTE(VGP),moins de 65 ans,30503,2023,10,43,1970,1,1
2023-2024,2023-10-24,1970-01-01 00:00:00.000000008,DOSES(J07E1),moins de 65 ans,62660,2023,10,43,1970,1,1
2023-2024,2023-10-25,1970-01-01 00:00:00.000000009,ACTE(VGP),65 ans et plus,90320,2023,10,43,1970,1,1
2023-2024,2023-10-25,1970-01-01 00:00:00.000000009,DOSES(J07E1),65 ans et plus,200503,2023,10,43,1970,1,1
2023-2024,2023-10-25,1970-01-01 00:00:00.000000009,ACTE(VGP),moins de 65 ans,24523,2023,10,43,1970,1,1
2023-2024,2023-10-25,1970-01-01 00:00:00.000000009,DOSES(J07E1),moins de 65 ans,53089,2023,10,43,1970,1,1
2023-2024,2023-10-26,1970-01-01 00:00:00.000000010,ACTE(VGP),65 ans et plus,92667,2023,10,43,1970,1,1
2023-2024,2023-10-26,1970-01-01 00:00:00.000000010,DOSES(J07E1),65 ans et plus,195061,2023,10,43,1970,1,1
2023-2024,2023-10-26,1970-01-01 00:00:00.000000010,ACTE(VGP),moins de 65 ans,25280,2023,10,43,1970,1,1
2023-2024,2023-10-26,1970-01-01 00:00:00.000000010,DOSES(J07E1),moins de 65 ans,52435,2023,10,43,1970,1,1
2023-2024,2023-10-27,1970-01-01 00:00:00.000000011,ACTE(VGP),65 ans et plus,91062,2023,10,43,1970,1,1
2023-2024,2023-10-27,1970-01-01 00:00:00.000000011,DOSES(J07E1),65 ans et plus,190841,2023,10,43,1970,1,1
2023-2024,2023-10-27,1970-01-01 00:00:00.000000011,ACTE(VGP),moins de 65 ans,28542,2023,10,43,1970,1,1
2023-2024,2023-10-27,1970-01-01 00:00:00.000000011,DOSES(J07E1),moins de 65 ans,56153,2023,10,43,1970,1,1
2023-2024,2023-10-28,1970-01-01 00:00:00.000000012,ACTE(VGP),65 ans et plus,26060,2023,10,43,1970,1,1
2023-2024,2023-10-28,1970-01-01 00:00:00.000000012,DOSES(J07E1),65 ans et plus,77933,2023,10,43,1970,1,1
2023-2024,2023-10-28,1970-01-01 00:00:00.000000012,ACTE(VGP),moins de 65 ans,14513,2023,10,43,1970,1,1
2023-2024,2023-10-28,1970-01-01 00:00:00.000000012,DOSES(J07E1),moins de 65 ans,31992,2023,10,43,1970,1,1
2023-2024,2023-10-29,1970-01-01 00:00:00.000000013,ACTE(VGP),65 ans et plus,326,2023,10,43,1970,1,1
2023-2024,2023-10-29,1970-01-01 00:00:00.000000013,DOSES(J07E1),65 ans et plus,1137,2023,10,43,1970,1,1
2023-2024,2023-10-29,1970-01-01 00:00:00.000000013,ACTE(VGP),moins de 65 ans,194,2023,10,43,1970,1,1
2023-2024,2023-10-29,1970-01-01 00:00:00.000000013,DOSES(J07E1),moins de 65 ans,488,2023,10,43,1970,1,1
2023-2024,2023-10-30,1970-01-01 00:00:00.000000014,ACTE(VGP),65 ans et plus,85891,2023,10,44,1970,1,1
2023-2024,2023-10-30,1970-01-01 00:00:00.000000014,DOSES(J07E1),65 ans et plus,183332,2023,10,44,1970,1,1
2023-2024,2023-10-30,1970-01-01 00:00:00.000000014,ACTE(VGP),moins de 65 ans,26453,2023,10,44,1970,1,1
2023-2024,2023-10-30,1970-01-01 00:00:00.000000014,DOSES(J07E1),moins de 65 ans,54468,2023,10,44,1970,1,1
2023-2024,2023-10-31,1970-01-01 00:00:00.000000015,ACTE(VGP),65 ans et plus,105785,2023,10,44,1970,1,1
2023-2024,2023-10-31,1970-01-01 00:00:00.000000015,DOSES(J07E1),65 ans et plus,218565,2023,10,44,1970,1,1
2023-2024,2023-10-31,1970-01-01 00:00:00.000000015,ACTE(VGP),moins de 65 ans,29422,2023,10,44,1970,1,1
2023-2024,2023-10-31,1970-01-01 00:00:00.000000015,DOSES(J07E1),moins de 65 ans,60440,2023,10,44,1970,1,1
2023-2024,2023-11-01,1970-01-01 00:00:00.000000016,ACTE(VGP),65 ans et plus,739,2023,11,44,1970,1,1
2023-2024,2023-11-01,1970-01-01 00:00:00.000000016,DOSES(J07E1),65 ans et plus,1820,2023,11,44,1970,1,1
2023-2024,2023-11-01,1970-01-01 00:00:00.000000016,ACTE(VGP),moins de 65 ans,371,2023,11,44,1970,1,1
2023-2024,2023-11-01,1970-01-01 00:00:00.000000016,DOSES(J07E1),moins de 65 ans,835,2023,11,44,1970,1,1
2023-2024,2023-11-02,1970-01-01 00:00:00.000000017,ACTE(VGP),65 ans et plus,89474,2023,11,44,1970,1,1
2023-2024,2023-11-02,1970-01-01 00:00:00.000000017,DOSES(J07E1),65 ans et plus,184810,2023,11,44,1970,1,1
2023-2024,2023-11-02,1970-01-01 00:00:00.000000017,ACTE(VGP),moins de 65 ans,27031,2023,11,44,1970,1,1
2023-2024,2023-11-02,1970-01-01 00:00:00.000000017,DOSES(J07E1),moins de 65 ans,55418,2023,11,44,1970,1,1
2023-2024,2023-11-03,1970-01-01 00:00:00.000000018,ACTE(VGP),65 ans et plus,111818,2023,11,44,1970,1,1
2023-2024,2023-11-03,1970-01-01 00:00:00.000000018,DOSES(J07E1),65 ans et plus,219545,2023,11,44,1970,1,1
2023-2024,2023-11-03,1970-01-01 00:00:00.000000018,ACTE(VGP),moins de 65 ans,33956,2023,11,44,1970,1,1
2023-2024,2023-11-03,1970-01-01 00:00:00.000000018,DOSES(J07E1),moins de 65 ans,64035,2023,11,44,1970,1,1
2023-2024,2023-11-04,1970-01-01 00:00:00.000000019,ACTE(VGP),65 ans et plus,30535,2023,11,44,1970,1,1
2023-2024,2023-11-04,1970-01-01 00:00:00.000000019,DOSES(J07E1),65 ans et plus,81605,2023,11,44,1970,1,1
2023-2024,2023-11-04,1970-01-01 00:00:00.000000019,ACTE(VGP),moins de 65 ans,16694,2023,11,44,1970,1,1
2023-2024,2023-11-04,1970-01-01 00:00:00.000000019,DOSES(J07E1),moins de 65 ans,35082,2023,11,44,1970,1,1
2023-2024,2023-11-05,1970-01-01 00:00:00.000000020,ACTE(VGP),65 ans et plus,293,2023,11,44,1970,1,1
2023-2024,2023-11-05,1970-01-01 00:00:00.000000020,DOSES(J07E1),65 ans et plus,839,2023,11,44,1970,1,1
2023-2024,2023-11-05,1970-01-01 00:00:00.000000020,ACTE(VGP),moins de 65 ans,221,2023,11,44,1970,1,1
2023-2024,2023-11-05,1970-01-01 00:00:00.000000020,DOSES(J07E1),moins de 65 ans,402,2023,11,44,1970,1,1
2023-2024,2023-11-06,1970-01-01 00:00:00.000000021,ACTE(VGP),65 ans et plus,124365,2023,11,45,1970,1,1
2023-2024,2023-11-06,1970-01-01 00:00:00.000000021,DOSES(J07E1),65 ans et plus,235083,2023,11,45,1970,1,1
2023-2024,2023-11-06,1970-01-01 00:00:00.000000021,ACTE(VGP),moins de 65 ans,28976,2023,11,45,1970,1,1
2023-2024,2023-11-06,1970-01-01 00:00:00.000000021,DOSES(J07E1),moins de 65 ans,58802,2023,11,45,1970,1,1
2023-2024,2023-11-07,1970-01-01 00:00:00.000000022,ACTE(VGP),65 ans et plus,150665,2023,11,45,1970,1,1
2023-2024,2023-11-07,1970-01-01 00:00:00.000000022,DOSES(J07E1),65 ans et plus,271855,2023,11,45,1970,1,1
2023-2024,2023-11-07,1970-01-01 00:00:00.000000022,ACTE(VGP),moins de 65 ans,31647,2023,11,45,1970,1,1
2023-2024,2023-11-07,1970-01-01 00:00:00.000000022,DOSES(J07E1),moins de 65 ans,62519,2023,11,45,1970,1,1
2023-2024,2023-11-08,1970-01-01 00:00:00.000000023,ACTE(VGP),65 ans et plus,113110,2023,11,45,1970,1,1
2023-2024,2023-11-08,1970-01-01 00:00:00.000000023,DOSES(J07E1),65 ans et plus,210263,2023,11,45,1970,1,1
2023-2024,2023-11-08,1970-01-01 00:00:00.000000023,ACTE(VGP),moins de 65 ans,26937,2023,11,45,1970,1,1
2023-2024,2023-11-08,1970-01-01 00:00:00.000000023,DOSES(J07E1),moins de 65 ans,55074,2023,11,45,1970,1,1
2023-2024,2023-11-09,1970-01-01 00:00:00.000000024,ACTE(VGP),65 ans et plus,121136,2023,11,45,1970,1,1
2023-2024,2023-11-09,1970-01-01 00:00:00.000000024,DOSES(J07E1),65 ans et plus,215236,2023,11,45,1970,1,1
2023-2024,2023-11-09,1970-01-01 00:00:00.000000024,ACTE(VGP),moins de 65 ans,27719,2023,11,45,1970,1,1
2023-2024,2023-11-09,1970-01-01 00:00:00.000000024,DOSES(J07E1),moins de 65 ans,54757,2023,11,45,1970,1,1
2023-2024,2023-11-10,1970-01-01 00:00:00.000000025,ACTE(VGP),65 ans et plus,118375,2023,11,45,1970,1,1
2023-2024,2023-11-10,1970-01-01 00:00:00.000000025,DOSES(J07E1),65 ans et plus,212245,2023,11,45,1970,1,1
2023-2024,2023-11-10,1970-01-01 00:00:00.000000025,ACTE(VGP),moins de 65 ans,34555,2023,11,45,1970,1,1
2023-2024,2023-11-10,1970-01-01 00:00:00.000000025,DOSES(J07E1),moins de 65 ans,64124,2023,11,45,1970,1,1
2023-2024,2023-11-11,1970-01-01 00:00:00.000000026,ACTE(VGP),65 ans et plus,858,2023,11,45,1970,1,1
2023-2024,2023-11-11,1970-01-01 00:00:00.000000026,DOSES(J07E1),65 ans et plus,2578,2023,11,45,1970,1,1
2023-2024,2023-11-11,1970-01-01 00:00:00.000000026,ACTE(VGP),moins de 65 ans,628,2023,11,45,1970,1,1
2023-2024,2023-11-11,1970-01-01 00:00:00.000000026,DOSES(J07E1),moins de 65 ans,1673,2023,11,45,1970,1,1
2023-2024,2023-11-12,1970-01-01 00:00:00.000000027,ACTE(VGP),65 ans et plus,288,2023,11,45,1970,1,1
2023-2024,2023-11-12,1970-01-01 00:00:00.000000027,DOSES(J07E1),65 ans et plus,776,2023,11,45,1970,1,1
2023-2024,2023-11-12,1970-01-01 00:00:00.000000027,ACTE(VGP),moins de 65 ans,174,2023,11,45,1970,1,1
2023-2024,2023-11-12,1970-01-01 00:00:00.000000027,DOSES(J07E1),moins de 65 ans,540,2023,11,45,1970,1,1
2023-2024,2023-11-13,1970-01-01 00:00:00.000000028,ACTE(VGP),65 ans et plus,118954,2023,11,46,1970,1,1
